Timestamp,Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version
10-12-2024 20:05,D1421,Pollution Sensor,13-03-2022,L0919,Houston,Midtown,-8.631016,-110.707962,951,19,99 dB,27.47,3105,-2.9,71,Active,16-11-2023,15,4,222,97.84,19,72,UrbanTech,v1.0
10-12-2024 19:19,D1422,Smart Meter,28-04-2023,L0506,San Francisco,Mission District,-30.520239,-154.011242,951,72,57 dB,1.85,6493,-1,72,Inactive,16-11-2023,48,0,222,97.36,19,72,GreenTech,v1.0
10-12-2024 19:57,D1423,Pollution Sensor,27-05-2024,L0822,Seattle,Pioneer Square,78.504353,-85.108128,951,70,100 dB,47.76,3105,32.8,60,Active,16-11-2023,45,6,222,97.23,19,72,SmartIoT,v2.1
10-12-2024 19:32,D1424,Parking Sensor,17-09-2023,L0278,Houston,Downtown,85.584382,-0.700644,951,137,83 dB,12.15,3105,31.5,90,Inactive,16-11-2023,48,9,222,94.01,34,72,GreenTech,v2.0
10-12-2024 20:09,D1425,Traffic Light,19-02-2023,L0075,Seattle,Pioneer Square,-13.523831,-129.015671,491,137,95 dB,28.5,3105,8.7,24,Inactive,16-11-2023,23,8,222,98.98,19,89,GreenTech,v2.0
10-12-2024 19:43,D1426,Public WiFi,09-04-2023,L0333,Houston,Midtown,86.358116,-178.825988,951,137,99 dB,13.72,3105,10.9,23,Under Maintenance,11-03-2023,5,9,494,99.73,19,72,GreenTech,v1.0
10-12-2024 19:25,D1427,Traffic Light,01-09-2023,L0855,Chicago,Lincoln Park,-41.883834,146.737954,1372,137,59 dB,19.03,3105,7.8,28,Active,16-11-2023,45,7,222,91.33,19,100,UrbanTech,v1.1
10-12-2024 20:04,D1428,Public WiFi,07-03-2023,L0737,Seattle,Pioneer Square,-53.989345,-28.69701,951,137,73 dB,23.21,3105,-8.4,72,Inactive,16-11-2023,40,5,15,93.83,19,72,GreenTech,v2.1
10-12-2024 19:28,D1429,Pollution Sensor,03-04-2020,L0381,Miami,South Beach,-36.287639,-82.392919,951,185,89 dB,47.12,3105,-2.1,78,Under Maintenance,25-10-2024,22,8,222,91.58,19,72,GreenTech,v1.2
10-12-2024 20:02,D1430,Parking Sensor,07-04-2023,L0611,Miami,Brickell,-0.290968,179.123097,951,137,69 dB,42.72,3105,2.2,78,Active,16-11-2023,27,10,222,91.2,9,72,DeviceCorp,v1.0
10-12-2024 19:33,D1431,Pollution Sensor,25-09-2023,L0660,Los Angeles,Downtown,-57.350224,60.788103,951,283,82 dB,32.73,3105,7.6,32,Inactive,16-11-2023,8,5,222,97.28,19,72,SmartIoT,v1.0
10-12-2024 19:14,D1432,Smart Meter,22-05-2020,L0457,San Francisco,Financial District,64.984261,-84.958375,951,121,56 dB,43.68,7888,38.6,43,Under Maintenance,13-11-2024,1,7,222,99.93,19,72,SmartIoT,v1.1
10-12-2024 19:52,D1433,Traffic Light,02-07-2023,L0500,Miami,Brickell,39.43821,122.739995,1911,137,66 dB,41.83,3105,12.3,92,Under Maintenance,01-12-2023,20,0,222,90.55,19,57,UrbanTech,v2.0
10-12-2024 19:58,D1434,Smart Meter,31-05-2021,L0369,Los Angeles,Hollywood,59.358477,26.405175,951,254,67 dB,34.23,7710,33.5,54,Active,16-11-2023,36,0,222,98.22,19,72,SmartIoT,v2.0
10-12-2024 19:29,D1435,Parking Sensor,25-12-2019,L0335,Houston,Downtown,28.847662,-82.146489,951,137,98 dB,9.75,3105,28,59,Inactive,16-11-2023,49,4,222,98.48,8,72,GreenTech,v2.0
10-12-2024 19:50,D1436,Smart Meter,09-09-2021,L0955,San Francisco,Mission District,11.153089,-126.688505,951,174,87 dB,10.17,9382,36.2,26,Under Maintenance,28-03-2024,39,4,222,91.18,19,72,UrbanTech,v1.2
10-12-2024 20:11,D1437,Traffic Light,07-12-2020,L0395,Miami,South Beach,-1.340531,33.686875,216,137,72 dB,49.61,3105,-1,45,Inactive,16-11-2023,14,9,222,97.42,19,27,GreenTech,v1.2
10-12-2024 19:52,D1438,Public WiFi,15-03-2021,L0877,Los Angeles,Downtown,65.470432,130.6698,951,137,56 dB,21.26,3105,-7.7,70,Active,16-11-2023,33,1,441,95.34,19,72,SmartIoT,v2.1
10-12-2024 19:14,D1439,Parking Sensor,23-02-2021,L0626,Chicago,Lincoln Park,-43.918589,129.887886,951,137,60 dB,20.12,3105,18.2,20,Active,16-11-2023,27,10,222,92.73,48,72,DeviceCorp,v1.1
10-12-2024 19:43,D1440,Traffic Light,04-09-2024,L0400,Houston,Downtown,1.882489,-141.7482,1750,137,97 dB,1.93,3105,13.2,25,Inactive,16-11-2023,2,9,222,94.04,19,44,SmartIoT,v2.1
10-12-2024 20:00,D1441,Smart Meter,20-08-2023,L0970,New York,Manhattan,-49.253029,60.937354,951,49,77 dB,23.52,6043,25.8,53,Inactive,16-11-2023,21,10,222,93.43,19,72,GreenTech,v1.1
10-12-2024 19:46,D1442,Traffic Light,30-11-2022,L0456,New York,Brooklyn,-61.561619,62.898725,930,137,72 dB,21.12,3105,24.2,94,Inactive,16-11-2023,34,5,222,99.1,19,17,DeviceCorp,v1.2
10-12-2024 20:00,D1443,Smart Meter,10-03-2022,L0764,New York,Brooklyn,74.267905,-86.654321,951,229,60 dB,23.22,8261,7.9,93,Inactive,16-11-2023,19,10,222,97.46,19,72,GreenTech,v2.1
10-12-2024 20:00,D1444,Parking Sensor,17-10-2024,L0440,Chicago,The Loop,9.998821,-154.435878,951,137,94 dB,26.7,3105,27,34,Active,16-11-2023,17,4,222,99.39,12,72,UrbanTech,v2.0
10-12-2024 19:32,D1445,Parking Sensor,08-01-2021,L0572,San Francisco,Financial District,-7.458115,40.313329,951,137,56 dB,25.92,3105,5,27,Active,16-11-2023,24,2,222,92.46,42,72,GreenTech,v1.0
10-12-2024 19:17,D1446,Public WiFi,22-05-2024,L0343,Chicago,Lincoln Park,18.592234,-77.841781,951,137,98 dB,39.27,3105,38.4,85,Inactive,16-11-2023,43,10,371,90.36,19,72,DeviceCorp,v2.1
10-12-2024 19:43,D1447,Parking Sensor,27-04-2021,L0010,Houston,Downtown,-81.790402,95.002532,951,137,61 dB,5.47,3105,11.9,42,Active,16-11-2023,13,10,222,98.41,45,72,SmartIoT,v1.0
10-12-2024 19:33,D1448,Parking Sensor,17-05-2022,L0237,Seattle,Capitol Hill,50.160177,-85.931845,951,137,86 dB,48.02,3105,-7.7,81,Under Maintenance,03-06-2023,30,0,222,97.44,43,72,SmartIoT,v2.1
10-12-2024 19:42,D1449,Traffic Light,31-12-2019,L0303,Houston,Downtown,22.986639,-96.986076,1611,137,85 dB,25.5,3105,24,38,Inactive,16-11-2023,15,5,222,97.76,19,51,DeviceCorp,v1.0
10-12-2024 19:19,D1450,Parking Sensor,10-01-2021,L0436,San Francisco,Financial District,20.899037,-74.310942,951,137,68 dB,23.4,3105,31.7,70,Inactive,16-11-2023,22,6,222,99.17,16,72,UrbanTech,v1.2
10-12-2024 19:49,D1451,Pollution Sensor,25-09-2022,L0861,Houston,Downtown,27.525637,138.043897,951,198,57 dB,11.04,3105,15.5,41,Inactive,16-11-2023,12,8,222,98.2,19,72,SmartIoT,v1.1
10-12-2024 19:41,D1452,Pollution Sensor,06-05-2021,L0573,New York,Manhattan,39.154129,67.540575,951,220,83 dB,11.38,3105,36.6,72,Active,16-11-2023,43,3,222,90.43,19,72,UrbanTech,v1.2
10-12-2024 19:31,D1453,Pollution Sensor,16-10-2020,L0098,New York,Brooklyn,-30.113399,-43.417757,951,228,67 dB,45.38,3105,8.3,88,Active,16-11-2023,47,4,222,96.05,19,72,UrbanTech,v1.0
10-12-2024 20:04,D1454,Public WiFi,27-05-2023,L0062,Miami,Brickell,61.119971,142.277875,951,137,68 dB,44.21,3105,20.9,57,Active,16-11-2023,0,7,15,92.29,19,72,SmartIoT,v1.1
10-12-2024 19:52,D1455,Smart Meter,18-10-2020,L0128,Houston,Downtown,48.005299,-125.77471,951,269,98 dB,39,3768,2.8,23,Inactive,16-11-2023,2,0,222,95.59,19,72,UrbanTech,v1.0
10-12-2024 19:54,D1456,Smart Meter,10-09-2020,L0511,Seattle,Pioneer Square,-12.096616,37.624898,951,224,56 dB,6.47,723,32.8,29,Under Maintenance,21-08-2023,20,9,222,90.94,19,72,UrbanTech,v2.1
10-12-2024 19:55,D1457,Parking Sensor,17-04-2021,L0938,Los Angeles,Hollywood,74.588764,-22.232381,951,137,58 dB,18.81,3105,21.9,65,Under Maintenance,23-11-2023,23,10,222,93.38,30,72,DeviceCorp,v1.2
10-12-2024 19:23,D1458,Public WiFi,13-10-2024,L0541,New York,Manhattan,85.556615,151.73442,951,137,53 dB,49.09,3105,24.8,100,Under Maintenance,13-06-2024,30,8,133,91.88,19,72,DeviceCorp,v1.1
10-12-2024 19:39,D1459,Public WiFi,28-01-2021,L0393,San Francisco,Financial District,-23.157141,114.6148,951,137,93 dB,3.71,3105,-4,35,Under Maintenance,19-03-2024,5,4,255,92.88,19,72,GreenTech,v2.1
10-12-2024 20:03,D1460,Traffic Light,29-09-2024,L0793,New York,Brooklyn,58.291069,16.743446,1679,137,100 dB,19.67,3105,1.3,95,Under Maintenance,19-11-2024,13,10,222,94.87,19,23,UrbanTech,v2.0
10-12-2024 20:08,D1461,Parking Sensor,18-10-2021,L0441,New York,Manhattan,-3.787876,-19.571345,951,137,86 dB,30.89,3105,23.4,72,Active,16-11-2023,42,3,222,99.46,46,72,UrbanTech,v1.2
10-12-2024 19:49,D1462,Traffic Light,22-07-2021,L0310,Miami,South Beach,-59.410528,5.043494,1253,137,96 dB,36.64,3105,18.4,36,Inactive,16-11-2023,14,4,222,95.31,19,74,UrbanTech,v1.0
10-12-2024 19:28,D1463,Smart Meter,12-07-2020,L0413,Los Angeles,Downtown,50.35628,31.602389,951,248,63 dB,9.05,6321,24.6,61,Under Maintenance,30-03-2023,9,6,222,92.73,19,72,UrbanTech,v1.2
10-12-2024 19:49,D1464,Public WiFi,08-08-2020,L0667,New York,Brooklyn,-70.898803,148.539029,951,137,97 dB,39.67,3105,18.9,26,Inactive,16-11-2023,22,3,429,97.51,19,72,DeviceCorp,v2.1
10-12-2024 19:13,D1465,Pollution Sensor,10-12-2019,L0455,Los Angeles,Hollywood,48.721528,-89.015256,951,93,78 dB,35.81,3105,21.3,37,Active,16-11-2023,16,6,222,90.09,19,72,DeviceCorp,v1.0
10-12-2024 20:11,D1466,Pollution Sensor,01-09-2024,L0867,Miami,South Beach,86.240117,100.069724,951,260,91 dB,27.68,3105,34.4,31,Inactive,16-11-2023,18,5,222,94.5,19,72,UrbanTech,v2.1
10-12-2024 19:44,D1467,Parking Sensor,04-09-2020,L0063,Miami,Brickell,-78.913749,-115.542349,951,137,79 dB,40.63,3105,-8.4,57,Active,16-11-2023,12,0,222,95.41,24,72,UrbanTech,v1.2
10-12-2024 20:12,D1468,Traffic Light,23-09-2024,L0206,Los Angeles,Hollywood,5.550873,-106.286866,23,137,88 dB,27.78,3105,4.1,72,Active,16-11-2023,30,4,222,96.16,19,60,DeviceCorp,v1.0
10-12-2024 19:30,D1469,Traffic Light,09-09-2024,L0851,Miami,South Beach,72.845042,21.168627,923,137,76 dB,49.36,3105,8,40,Active,16-11-2023,17,10,222,91.05,19,56,DeviceCorp,v2.1
10-12-2024 20:00,D1470,Traffic Light,02-11-2022,L0667,Houston,Midtown,-84.733059,-62.704251,588,137,89 dB,43.48,3105,21.9,54,Active,16-11-2023,8,5,222,96.47,19,13,DeviceCorp,v2.0
10-12-2024 19:52,D1471,Pollution Sensor,20-11-2021,L0805,New York,Manhattan,30.205807,146.099409,951,94,89 dB,44.69,3105,38.7,28,Active,16-11-2023,26,1,222,97.06,19,72,DeviceCorp,v1.0
10-12-2024 19:37,D1472,Smart Meter,03-02-2024,L0965,Miami,South Beach,35.939546,-173.332495,951,181,65 dB,2.24,7703,12.3,25,Active,16-11-2023,46,2,222,99.89,19,72,DeviceCorp,v2.0
10-12-2024 20:06,D1473,Pollution Sensor,16-05-2023,L0075,Houston,Midtown,-11.540753,-166.850886,951,227,59 dB,23.69,3105,-9.3,44,Active,16-11-2023,20,5,222,91.8,19,72,UrbanTech,v1.0
10-12-2024 20:06,D1474,Pollution Sensor,30-10-2022,L0950,Chicago,Lincoln Park,-23.657152,-178.606532,951,165,54 dB,27.03,3105,-6.3,39,Inactive,16-11-2023,47,4,222,92.83,19,72,UrbanTech,v1.1
10-12-2024 19:23,D1475,Parking Sensor,28-02-2024,L0912,San Francisco,Mission District,-5.927604,79.40433,951,137,70 dB,43.08,3105,23.9,77,Active,16-11-2023,37,0,222,92.24,23,72,UrbanTech,v1.2
10-12-2024 19:17,D1476,Traffic Light,05-06-2024,L0184,New York,Manhattan,38.675237,85.83744,522,137,67 dB,10.11,3105,32.7,54,Active,16-11-2023,5,10,222,94.33,19,12,SmartIoT,v2.1
10-12-2024 19:17,D1477,Public WiFi,25-10-2022,L0747,Chicago,Lincoln Park,1.546849,165.620702,951,137,65 dB,24.13,3105,15.9,49,Inactive,16-11-2023,9,4,101,99.32,19,72,GreenTech,v2.1
10-12-2024 19:43,D1478,Pollution Sensor,25-05-2021,L0604,Chicago,Lincoln Park,43.483704,83.615435,951,188,56 dB,26.53,3105,8.7,56,Inactive,16-11-2023,17,9,222,91.13,19,72,DeviceCorp,v2.0
10-12-2024 19:45,D1479,Smart Meter,20-12-2019,L0200,Houston,Downtown,-88.422582,-117.062236,951,31,81 dB,10.56,6546,10.6,79,Under Maintenance,12-09-2024,3,8,222,96.59,19,72,UrbanTech,v1.2
10-12-2024 19:41,D1480,Parking Sensor,16-10-2024,L0586,Seattle,Pioneer Square,-77.848598,93.325214,951,137,68 dB,10.19,3105,21.1,60,Inactive,16-11-2023,14,6,222,98.49,24,72,DeviceCorp,v1.0
10-12-2024 19:17,D1481,Parking Sensor,28-02-2023,L0356,Chicago,Lincoln Park,21.466934,-127.046368,951,137,70 dB,36.94,3105,35.8,85,Active,16-11-2023,26,9,222,99.65,15,72,UrbanTech,v1.2
10-12-2024 19:53,D1482,Traffic Light,25-11-2024,L0319,Seattle,Capitol Hill,23.58729,101.85551,1804,137,97 dB,28.88,3105,36.6,79,Under Maintenance,18-03-2023,2,5,222,96.26,19,53,SmartIoT,v2.1
10-12-2024 19:49,D1483,Traffic Light,24-12-2019,L0251,Los Angeles,Hollywood,-42.873749,-118.411694,180,137,70 dB,42.11,3105,37.3,87,Under Maintenance,07-03-2024,35,10,222,96.54,19,0,DeviceCorp,v1.0
10-12-2024 20:04,D1484,Smart Meter,13-10-2023,L0008,Chicago,The Loop,-56.147712,-161.44699,951,32,99 dB,44.65,9591,-4.3,66,Inactive,16-11-2023,15,5,222,98.49,19,72,DeviceCorp,v1.2
10-12-2024 19:16,D1485,Traffic Light,19-04-2023,L0805,Houston,Midtown,-63.138761,-143.294263,1554,137,85 dB,36.48,3105,28.9,56,Inactive,16-11-2023,41,9,222,95.21,19,89,GreenTech,v2.0
10-12-2024 20:02,D1486,Traffic Light,27-03-2022,L0056,San Francisco,Mission District,56.298603,-68.509956,1083,137,59 dB,9.86,3105,4.8,75,Active,16-11-2023,50,9,222,95.12,19,70,SmartIoT,v2.0
10-12-2024 19:37,D1487,Pollution Sensor,15-09-2021,L0020,Chicago,Lincoln Park,32.103811,-133.70414,951,264,86 dB,30.61,3105,-2.2,61,Active,16-11-2023,2,10,222,99.44,19,72,DeviceCorp,v2.1
10-12-2024 19:44,D1488,Parking Sensor,26-08-2021,L0990,Seattle,Capitol Hill,-69.758928,-14.284778,951,137,57 dB,10.8,3105,2.7,45,Under Maintenance,27-05-2023,6,9,222,90.53,15,72,UrbanTech,v1.1
10-12-2024 19:37,D1489,Smart Meter,17-01-2021,L0748,Miami,Brickell,-46.802063,153.446289,951,12,97 dB,33.98,1720,-2.7,74,Inactive,16-11-2023,48,0,222,97.07,19,72,GreenTech,v1.2
10-12-2024 19:38,D1490,Parking Sensor,22-04-2021,L0038,San Francisco,Mission District,37.642329,179.059484,951,137,62 dB,20.02,3105,32.5,34,Under Maintenance,10-02-2024,5,7,222,94.14,5,72,DeviceCorp,v1.1
10-12-2024 19:24,D1491,Traffic Light,04-12-2020,L0772,Miami,Brickell,18.24221,-16.926844,1832,137,71 dB,2.48,3105,19.2,96,Under Maintenance,13-11-2023,22,1,222,94.25,19,85,GreenTech,v1.0
10-12-2024 19:57,D1492,Parking Sensor,25-07-2022,L0253,Los Angeles,Downtown,45.370514,-4.135007,951,137,85 dB,43.76,3105,-0.6,45,Under Maintenance,01-03-2024,32,9,222,94.03,42,72,SmartIoT,v1.0
10-12-2024 19:56,D1493,Parking Sensor,28-08-2022,L0577,Seattle,Capitol Hill,-76.58996,77.87761,951,137,90 dB,41.2,3105,-8.8,27,Active,16-11-2023,19,10,222,90.32,19,72,UrbanTech,v2.0
10-12-2024 19:38,D1494,Parking Sensor,11-10-2021,L0930,New York,Manhattan,-40.454449,47.610247,951,137,55 dB,19.57,3105,19.9,40,Inactive,16-11-2023,20,7,222,96.13,30,72,GreenTech,v1.0
10-12-2024 19:24,D1495,Parking Sensor,29-07-2023,L0708,Chicago,The Loop,-39.165326,-72.306596,951,137,51 dB,33.57,3105,-4.8,41,Inactive,16-11-2023,17,1,222,98.9,48,72,DeviceCorp,v1.0
10-12-2024 19:21,D1496,Public WiFi,30-07-2023,L0513,San Francisco,Financial District,75.478191,-179.416424,951,137,65 dB,13.65,3105,3.6,56,Inactive,16-11-2023,21,2,377,95.28,19,72,DeviceCorp,v1.1
10-12-2024 19:17,D1497,Traffic Light,17-02-2024,L0363,New York,Manhattan,-57.000233,10.374664,1908,137,77 dB,30.5,3105,8.9,73,Inactive,16-11-2023,8,3,222,94.27,19,99,DeviceCorp,v1.1
10-12-2024 19:53,D1498,Pollution Sensor,11-04-2022,L0238,New York,Brooklyn,55.379819,-125.346117,951,52,57 dB,6.38,3105,23.6,82,Under Maintenance,18-01-2023,7,8,222,90.65,19,72,GreenTech,v1.0
10-12-2024 19:21,D1499,Traffic Light,24-12-2019,L0130,Chicago,Lincoln Park,12.688279,117.04359,942,137,97 dB,49.3,3105,9.2,96,Inactive,16-11-2023,34,5,222,91.12,19,32,SmartIoT,v2.0
10-12-2024 19:38,D1500,Parking Sensor,13-04-2023,L0777,Los Angeles,Hollywood,22.268027,-65.674337,951,137,71 dB,11.7,3105,2.4,23,Active,16-11-2023,28,9,222,92.24,31,72,SmartIoT,v1.1
10-12-2024 19:37,D1501,Pollution Sensor,07-02-2020,L0677,Miami,South Beach,-50.499144,116.446281,951,99,78 dB,47.06,3105,-4.8,73,Active,16-11-2023,3,7,222,92.91,19,72,UrbanTech,v1.2
10-12-2024 19:17,D1502,Parking Sensor,15-01-2022,L0044,San Francisco,Financial District,-55.83328,-88.072909,951,137,80 dB,1.35,3105,-6.7,67,Active,16-11-2023,8,1,222,95.54,11,72,UrbanTech,v2.0
10-12-2024 19:59,D1503,Pollution Sensor,21-06-2020,L0114,San Francisco,Mission District,-83.805614,55.715848,951,163,81 dB,49.68,3105,-7.1,38,Under Maintenance,11-05-2023,0,0,222,96.27,19,72,SmartIoT,v1.1
10-12-2024 19:13,D1504,Parking Sensor,07-01-2023,L0434,Houston,Downtown,-42.238118,77.922854,951,137,68 dB,46.59,3105,38,50,Under Maintenance,17-07-2023,17,4,222,93.1,13,72,GreenTech,v1.1
10-12-2024 19:26,D1505,Traffic Light,19-10-2024,L0429,Seattle,Capitol Hill,1.323697,-152.722215,357,137,74 dB,13.66,3105,17.8,23,Inactive,16-11-2023,20,2,222,93.07,19,24,UrbanTech,v1.0
10-12-2024 20:01,D1506,Smart Meter,29-01-2020,L0703,New York,Manhattan,49.986331,-119.603804,951,26,93 dB,30.7,5037,-2.5,25,Inactive,16-11-2023,36,5,222,92.45,19,72,UrbanTech,v1.0
10-12-2024 20:09,D1507,Pollution Sensor,22-02-2020,L0522,Houston,Downtown,-61.763541,17.633084,951,17,88 dB,3.76,3105,16.4,80,Under Maintenance,15-09-2024,33,5,222,98.92,19,72,SmartIoT,v2.0
10-12-2024 19:32,D1508,Public WiFi,11-06-2021,L0217,New York,Brooklyn,-58.364483,-24.461265,951,137,73 dB,28.8,3105,7.8,62,Under Maintenance,04-04-2024,44,10,439,99.3,19,72,UrbanTech,v2.0
10-12-2024 19:29,D1509,Public WiFi,12-07-2024,L0266,San Francisco,Mission District,87.252477,57.622441,951,137,89 dB,6.05,3105,-7.8,33,Inactive,16-11-2023,34,3,95,94.09,19,72,UrbanTech,v2.1
10-12-2024 19:16,D1510,Pollution Sensor,06-05-2022,L0050,Miami,South Beach,57.215651,72.705178,951,123,83 dB,35.33,3105,-8.8,67,Active,16-11-2023,45,3,222,95,19,72,SmartIoT,v1.2
10-12-2024 19:21,D1511,Pollution Sensor,10-03-2020,L0955,Los Angeles,Downtown,-58.983437,42.979124,951,183,71 dB,16.28,3105,15.4,43,Inactive,16-11-2023,25,3,222,94.96,19,72,DeviceCorp,v1.2
10-12-2024 20:07,D1512,Smart Meter,11-12-2023,L0129,Miami,South Beach,62.545803,-127.17537,951,109,77 dB,26.22,4819,9.5,46,Under Maintenance,28-09-2023,19,0,222,97.61,19,72,DeviceCorp,v1.0
10-12-2024 19:38,D1513,Pollution Sensor,19-08-2021,L0920,Houston,Midtown,58.495165,-110.667778,951,187,99 dB,7.72,3105,39.7,60,Active,16-11-2023,4,3,222,95.61,19,72,DeviceCorp,v2.1
10-12-2024 19:14,D1514,Public WiFi,23-11-2023,L0284,Chicago,Lincoln Park,35.173832,-34.493248,951,137,66 dB,16.25,3105,5.1,21,Active,16-11-2023,3,8,462,91.81,19,72,UrbanTech,v2.1
10-12-2024 19:49,D1515,Parking Sensor,26-11-2024,L0888,Miami,South Beach,-75.588109,173.457406,951,137,65 dB,1.09,3105,-0.8,47,Inactive,16-11-2023,9,1,222,97.55,27,72,DeviceCorp,v1.2
10-12-2024 19:52,D1516,Public WiFi,15-07-2022,L0914,Los Angeles,Hollywood,-30.461082,-97.203566,951,137,97 dB,46.2,3105,38.1,85,Inactive,16-11-2023,8,9,390,98.32,19,72,UrbanTech,v2.0
10-12-2024 20:04,D1517,Smart Meter,19-06-2021,L0344,Los Angeles,Downtown,-88.334284,-5.162446,951,151,67 dB,4.23,5810,-9,59,Inactive,16-11-2023,45,0,222,92.19,19,72,SmartIoT,v2.1
10-12-2024 19:31,D1518,Smart Meter,29-06-2024,L0607,Seattle,Pioneer Square,-29.970728,90.961854,951,137,80 dB,19.84,9016,-3.5,31,Inactive,16-11-2023,10,0,222,90.09,19,72,UrbanTech,v1.2
10-12-2024 19:39,D1519,Pollution Sensor,14-02-2024,L0652,Chicago,Lincoln Park,4.069168,-103.082414,951,282,86 dB,2.61,3105,23.4,42,Under Maintenance,20-10-2024,11,9,222,99.61,19,72,UrbanTech,v1.2
10-12-2024 19:35,D1520,Parking Sensor,23-11-2021,L0468,San Francisco,Financial District,12.165564,-154.866359,951,137,86 dB,24.14,3105,23.6,25,Active,16-11-2023,49,10,222,91.5,14,72,SmartIoT,v2.0
10-12-2024 19:44,D1521,Traffic Light,29-01-2022,L0972,Houston,Midtown,-59.867324,-65.821968,573,137,66 dB,5.42,3105,1.7,28,Active,16-11-2023,28,0,222,91.4,19,19,DeviceCorp,v2.1
10-12-2024 19:19,D1522,Public WiFi,06-03-2020,L0515,Miami,South Beach,-39.324198,147.75111,951,137,84 dB,29.43,3105,31.9,43,Inactive,16-11-2023,13,6,56,97.99,19,72,GreenTech,v1.0
10-12-2024 20:00,D1523,Public WiFi,02-02-2023,L0886,Miami,South Beach,-11.450993,-145.446181,951,137,73 dB,30.93,3105,33.2,35,Inactive,16-11-2023,39,1,142,98.39,19,72,UrbanTech,v1.0
10-12-2024 19:22,D1524,Parking Sensor,15-03-2021,L0943,San Francisco,Mission District,-47.643487,83.423353,951,137,65 dB,4.4,3105,6.6,57,Active,16-11-2023,21,4,222,95.67,31,72,SmartIoT,v2.1
10-12-2024 19:41,D1525,Public WiFi,17-05-2021,L0039,Seattle,Capitol Hill,26.174322,-63.319241,951,137,94 dB,8.58,3105,32,76,Under Maintenance,06-08-2023,46,10,107,97.74,19,72,UrbanTech,v1.0
10-12-2024 19:23,D1526,Parking Sensor,09-03-2023,L0294,Miami,South Beach,13.236228,-156.579417,951,137,90 dB,38.4,3105,2.3,26,Active,16-11-2023,27,0,222,95.07,13,72,DeviceCorp,v2.0
10-12-2024 19:58,D1527,Traffic Light,24-04-2021,L0639,Chicago,The Loop,-5.372929,132.446892,1569,137,52 dB,41.84,3105,38.1,32,Active,16-11-2023,7,7,222,92.73,19,16,DeviceCorp,v1.2
10-12-2024 19:27,D1528,Smart Meter,11-02-2021,L0771,San Francisco,Mission District,-63.485933,-95.070431,951,214,86 dB,0.73,3731,8.6,66,Under Maintenance,24-04-2023,10,8,222,94.29,19,72,UrbanTech,v1.2
10-12-2024 19:55,D1529,Traffic Light,09-07-2024,L0619,Miami,Brickell,68.92408,42.47941,1885,137,98 dB,36.56,3105,18.9,84,Under Maintenance,21-04-2024,35,1,222,94.85,19,53,UrbanTech,v1.0
10-12-2024 19:14,D1530,Public WiFi,08-01-2022,L0719,New York,Brooklyn,43.260963,-114.798524,951,137,98 dB,23.03,3105,0,45,Inactive,16-11-2023,9,2,428,99.67,19,72,SmartIoT,v1.0
10-12-2024 19:48,D1531,Parking Sensor,27-04-2024,L0796,Miami,Brickell,-79.275054,-119.065918,951,137,55 dB,4.13,3105,-0.7,29,Active,16-11-2023,37,2,222,96.88,38,72,SmartIoT,v1.1
10-12-2024 19:33,D1532,Parking Sensor,03-07-2024,L0647,San Francisco,Mission District,77.826625,44.233835,951,137,94 dB,43.66,3105,39.1,72,Inactive,16-11-2023,9,6,222,94.69,21,72,DeviceCorp,v1.2
10-12-2024 20:06,D1533,Traffic Light,19-06-2023,L0394,Houston,Downtown,-84.034891,-66.207057,573,137,74 dB,36.87,3105,22.3,37,Active,16-11-2023,3,9,222,97.56,19,57,UrbanTech,v1.2
10-12-2024 19:51,D1534,Smart Meter,06-06-2020,L0497,Houston,Midtown,15.430045,23.570763,951,51,53 dB,7.73,3058,-5.9,66,Active,16-11-2023,38,9,222,99.19,19,72,DeviceCorp,v2.0
10-12-2024 19:55,D1535,Parking Sensor,25-07-2021,L0141,Chicago,Lincoln Park,-87.357039,-72.897882,951,137,98 dB,45.24,3105,24.5,59,Inactive,16-11-2023,35,10,222,90.74,13,72,GreenTech,v2.1
10-12-2024 19:22,D1536,Public WiFi,03-07-2021,L0654,Houston,Midtown,-43.81731,1.116035,951,137,96 dB,13.72,3105,-6.6,50,Under Maintenance,14-08-2023,42,5,306,96.68,19,72,UrbanTech,v2.1
10-12-2024 19:22,D1537,Pollution Sensor,06-11-2020,L0646,Miami,South Beach,30.375789,12.143335,951,109,94 dB,43.76,3105,15.5,98,Active,16-11-2023,31,1,222,90.84,19,72,DeviceCorp,v1.1
10-12-2024 19:22,D1538,Parking Sensor,10-01-2020,L0910,San Francisco,Mission District,-36.500821,128.887044,951,137,85 dB,24.88,3105,10.9,73,Inactive,16-11-2023,31,0,222,94.33,0,72,UrbanTech,v1.1
10-12-2024 20:06,D1539,Traffic Light,30-01-2023,L0269,San Francisco,Mission District,75.139976,-27.764465,637,137,56 dB,39.97,3105,31.1,47,Inactive,16-11-2023,25,5,222,92.36,19,17,DeviceCorp,v2.0
