Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version,Energy Rate (per kWh),Water Rate (per liter),Operating Cost (per hour),Advertising Revenue (from WiFi),Maintenance Cost,Device Usage Hours,Date,Time,Country,Smart Parking Revenue
D0333,Public WiFi,03-08-2021,L0041,Houston,Downtown,55.78836,-176.819568,1258,51,63 dB,12.19,2779,17.0,54,Active,03-03-2023,16,9,61,97.95,40,63,GreenTech,v1.0,0.44,0.006,40.58,629.98,0.0,740,03-08-2021,22:02:41,USA,1022.33
D0334,Pollution Sensor,21-12-2021,L0833,Los Angeles,Hollywood,-78.501801,128.143866,1655,81,78 dB,28.47,2521,24.1,67,Under Maintenance,17-04-2024,45,4,234,90.97,44,63,DeviceCorp,v1.0,0.52,0.0082,34.98,0.0,108.38,300,21-12-2021,23:14:12,USA,707.01
D0335,Parking Sensor,27-08-2022,L0413,New York,Brooklyn,-52.156958,68.204799,1391,75,60 dB,20.44,1099,1.8,35,Inactive,03-03-2023,43,1,234,94.92,28,63,UrbanTech,v1.1,0.36,0.0066,25.36,0.0,0.0,1103,27-08-2022,04:22:54,USA,683.28
D0336,Public WiFi,25-04-2021,L0463,New York,Manhattan,1.030955,-163.641308,1082,98,64 dB,2.68,1318,1.1,85,Active,03-03-2023,5,7,163,91.29,48,63,SmartIoT,v1.0,0.18,0.0031,23.52,594.42,0.0,324,25-04-2021,21:57:42,USA,4349.57
D0337,Pollution Sensor,04-02-2023,L0565,San Francisco,Financial District,-47.417893,147.586605,1235,84,75 dB,22.02,1717,2.4,26,Inactive,03-03-2023,29,2,234,98.73,30,63,GreenTech,v2.1,0.27,0.0026,13.48,0.0,0.0,1987,04-02-2023,06:23:08,USA,3666.46
D0338,Pollution Sensor,17-05-2021,L0574,Los Angeles,Hollywood,-22.182206,57.270974,1269,50,70 dB,11.38,1163,7.4,86,Active,03-03-2023,2,5,234,96.11,28,63,SmartIoT,v1.0,0.4,0.0055,38.3,0.0,0.0,1067,17-05-2021,22:33:11,USA,2633.78
D0339,Pollution Sensor,29-11-2024,L0765,Miami,Brickell,-46.670221,163.053243,1462,67,72 dB,37.83,1553,17.4,64,Under Maintenance,12-01-2023,25,2,234,92.81,44,63,GreenTech,v1.1,0.53,0.0077,22.94,0.0,304.56,1548,29-11-2024,09:19:58,USA,940.25
D0340,Traffic Light,16-08-2024,L0735,Los Angeles,Downtown,-44.704413,-90.932638,1756,78,75 dB,41.14,1015,27.6,62,Active,03-03-2023,37,1,234,96.5,40,85,DeviceCorp,v2.1,0.46,0.0038,25.88,0.0,0.0,300,16-08-2024,15:50:01,USA,2712.27
D0341,Pollution Sensor,25-04-2022,L0916,Seattle,Pioneer Square,52.939616,138.644027,1597,53,64 dB,5.39,1986,34.9,94,Active,03-03-2023,4,0,234,93.05,34,63,DeviceCorp,v1.0,0.24,0.005,34.61,0.0,0.0,676,25-04-2022,03:05:44,USA,2630.62
D0342,Pollution Sensor,19-11-2021,L0062,Miami,Brickell,-72.098277,-96.83624,1807,54,75 dB,2.07,2785,10.8,27,Active,03-03-2023,49,2,234,93.46,38,63,UrbanTech,v1.1,0.42,0.0024,42.3,0.0,0.0,1635,19-11-2021,13:44:02,USA,1279.41
D0343,Traffic Light,03-11-2023,L0130,Los Angeles,Downtown,-45.25223,-16.733878,1519,85,74 dB,41.07,2591,39.3,75,Inactive,03-03-2023,33,10,234,98.23,43,43,SmartIoT,v2.0,0.2,0.0024,38.89,0.0,0.0,1121,03-11-2023,06:17:23,USA,2452.33
D0344,Public WiFi,30-10-2021,L0540,Miami,Brickell,-70.688997,108.086934,1151,88,77 dB,46.86,2775,11.5,87,Under Maintenance,10-03-2023,14,0,466,93.68,31,63,DeviceCorp,v1.1,0.31,0.0096,28.56,979.55,443.63,468,30-10-2021,15:03:29,USA,2293.27
D0345,Traffic Light,29-01-2022,L0175,Los Angeles,Hollywood,-1.578068,-158.065016,1609,65,62 dB,45.58,1996,26.5,63,Inactive,03-03-2023,26,10,234,93.62,30,4,GreenTech,v1.1,0.12,0.0045,27.41,0.0,0.0,300,29-01-2022,10:48:07,USA,3271.33
D0346,Public WiFi,18-06-2024,L0023,Seattle,Capitol Hill,70.929989,-42.486692,2103,64,69 dB,8.8,2939,32.7,40,Under Maintenance,17-10-2024,35,2,62,94.68,25,63,SmartIoT,v1.2,0.37,0.0076,39.36,419.3,231.85,1917,18-06-2024,18:34:26,USA,3357.92
D0347,Pollution Sensor,28-08-2022,L0949,San Francisco,Financial District,32.620445,-25.120454,1196,81,73 dB,3.61,2325,17.8,91,Inactive,03-03-2023,42,10,234,97.32,47,63,SmartIoT,v2.0,0.45,0.0038,13.81,0.0,0.0,356,28-08-2022,09:59:13,USA,703.87
D0348,Pollution Sensor,12-04-2024,L0813,Houston,Downtown,-36.692306,80.441409,910,87,78 dB,20.62,1602,24.5,34,Under Maintenance,04-06-2024,12,5,234,98.4,45,63,GreenTech,v1.2,0.42,0.0048,37.58,0.0,459.46,1016,12-04-2024,04:34:36,USA,2185.76
D0349,Public WiFi,11-12-2024,L0925,Los Angeles,Hollywood,62.976133,-96.772983,1730,105,77 dB,32.03,2706,12.8,23,Under Maintenance,14-04-2024,15,1,328,97.31,48,63,DeviceCorp,v1.0,0.2,0.01,28.41,163.34,135.8,1758,11-12-2024,18:48:17,USA,3316.37
D0350,Pollution Sensor,10-03-2023,L0737,San Francisco,Mission District,31.363275,-104.459024,1277,62,60 dB,31.21,1933,30.3,97,Active,03-03-2023,33,10,234,95.97,50,63,SmartIoT,v2.1,0.24,0.0054,43.98,0.0,0.0,867,10-03-2023,11:28:35,USA,2764.11
D0351,Public WiFi,21-06-2024,L0314,Miami,Brickell,23.882042,178.727504,1568,84,72 dB,46.4,2435,-6.4,97,Under Maintenance,25-05-2023,6,9,322,99.26,31,63,SmartIoT,v2.1,0.24,0.009,45.89,808.44,326.9,300,21-06-2024,12:28:09,USA,4354.2
D0352,Public WiFi,07-09-2021,L0526,Chicago,Lincoln Park,33.446857,172.695967,1483,61,74 dB,11.49,2003,30.3,45,Inactive,03-03-2023,43,6,453,91.7,27,63,SmartIoT,v1.2,0.26,0.0063,53.1,817.72,0.0,2017,07-09-2021,00:58:48,USA,3464.12
D0353,Public WiFi,21-11-2022,L0123,Seattle,Pioneer Square,47.133756,-84.790794,1734,82,61 dB,44.08,1200,-2.5,75,Active,03-03-2023,41,7,385,93.84,48,63,UrbanTech,v2.1,0.42,0.0046,43.5,209.71,0.0,1977,21-11-2022,20:21:58,USA,1233.2
D0354,Traffic Light,08-08-2021,L0031,Los Angeles,Hollywood,89.87607,-3.761279,1660,73,73 dB,41.15,2490,-8.8,58,Inactive,03-03-2023,20,8,234,90.67,36,41,SmartIoT,v1.1,0.38,0.0013,43.56,0.0,0.0,685,08-08-2021,23:43:13,USA,817.56
D0355,Traffic Light,21-07-2021,L0718,New York,Manhattan,47.140182,-122.719265,1233,92,77 dB,25.46,1230,6.7,71,Under Maintenance,29-03-2023,0,6,234,95.44,43,94,SmartIoT,v1.1,0.27,0.0099,11.86,0.0,152.23,741,21-07-2021,17:56:43,USA,3390.89
D0356,Pollution Sensor,07-07-2022,L0601,Seattle,Capitol Hill,-48.998866,-152.231454,962,82,68 dB,34.57,1439,32.9,67,Active,03-03-2023,45,1,234,90.59,47,63,GreenTech,v1.0,0.21,0.0047,18.78,0.0,0.0,784,07-07-2022,21:45:07,USA,619.3
D0357,Public WiFi,30-03-2022,L0315,San Francisco,Financial District,-86.157338,116.765214,2030,90,70 dB,33.55,1158,29.9,67,Inactive,03-03-2023,22,5,197,95.38,36,63,DeviceCorp,v2.1,0.35,0.0023,15.05,150.78,0.0,359,30-03-2022,14:06:19,USA,3135.99
D0358,Public WiFi,23-02-2024,L0157,San Francisco,Financial District,-63.004653,54.407928,1027,57,62 dB,33.56,1064,12.0,80,Under Maintenance,22-07-2023,0,4,163,94.34,28,63,DeviceCorp,v2.0,0.1,0.0012,28.12,394.17,271.93,526,23-02-2024,00:00:57,USA,4731.04
D0359,Traffic Light,26-05-2022,L0852,Miami,Brickell,87.255752,-99.857792,1332,82,79 dB,33.16,1031,9.3,80,Under Maintenance,28-05-2024,15,10,234,94.44,27,23,UrbanTech,v2.1,0.32,0.0024,23.77,0.0,304.69,1056,26-05-2022,12:59:15,USA,3089.63
D0360,Pollution Sensor,03-10-2022,L0721,Miami,South Beach,4.041405,9.526408,1435,76,68 dB,32.01,2635,-4.1,21,Inactive,03-03-2023,40,6,234,95.42,32,63,UrbanTech,v2.0,0.31,0.0083,26.65,0.0,0.0,1610,03-10-2022,16:42:03,USA,2246.76
D0361,Smart Meter,20-04-2022,L0394,New York,Manhattan,6.270738,-87.726202,2115,66,69 dB,42.85,2413,16.8,43,Active,03-03-2023,5,1,234,97.57,48,63,UrbanTech,v2.0,0.26,0.0081,12.46,0.0,0.0,893,20-04-2022,05:09:35,USA,3394.8
D0362,Pollution Sensor,14-01-2022,L0159,Chicago,The Loop,-4.591694,-60.771379,871,56,74 dB,44.56,1248,38.7,83,Active,03-03-2023,0,6,234,91.5,42,63,UrbanTech,v1.2,0.4,0.007,18.27,0.0,0.0,2138,14-01-2022,16:40:25,USA,2562.14
D0363,Public WiFi,19-06-2024,L0983,Houston,Downtown,88.814189,166.229876,2000,61,64 dB,2.9,1173,37.0,47,Inactive,03-03-2023,46,1,397,93.4,32,63,GreenTech,v2.1,0.3,0.0035,23.66,996.28,0.0,1228,19-06-2024,21:21:15,USA,2955.28
D0364,Traffic Light,06-03-2022,L0203,Chicago,Lincoln Park,4.402425,-92.65393,1705,56,62 dB,49.26,2052,-9.6,54,Active,03-03-2023,44,9,234,95.12,28,8,DeviceCorp,v2.1,0.5,0.0093,27.05,0.0,0.0,1734,06-03-2022,15:06:56,USA,4736.59
D0365,Public WiFi,20-11-2022,L0299,San Francisco,Financial District,-77.188523,-55.945825,1050,73,80 dB,43.46,2943,-5.9,51,Active,03-03-2023,2,3,168,91.49,34,63,UrbanTech,v2.0,0.39,0.003,54.01,788.39,0.0,2008,20-11-2022,22:58:03,USA,2237.46
D0366,Traffic Light,10-01-2024,L0832,New York,Manhattan,64.756573,129.781562,1802,70,70 dB,22.98,1502,11.9,31,Active,03-03-2023,9,10,234,92.61,30,12,UrbanTech,v2.1,0.38,0.0066,18.49,0.0,0.0,1078,10-01-2024,00:10:30,USA,4825.36
D0367,Traffic Light,14-10-2021,L0524,Chicago,Lincoln Park,62.790675,110.586182,1355,100,63 dB,32.63,2520,7.9,63,Active,03-03-2023,13,6,234,93.86,40,66,SmartIoT,v1.2,0.21,0.008,29.31,0.0,0.0,1775,14-10-2021,04:47:21,USA,4574.08
D0368,Parking Sensor,30-11-2024,L0004,Seattle,Capitol Hill,17.570168,26.150164,1565,90,68 dB,16.7,2749,37.9,66,Inactive,03-03-2023,46,10,234,98.0,35,63,DeviceCorp,v1.0,0.29,0.0063,27.15,0.0,0.0,1249,30-11-2024,09:53:55,USA,1381.06
D0369,Traffic Light,04-08-2023,L0665,Seattle,Pioneer Square,-23.666271,-73.486174,2017,82,78 dB,33.29,2755,13.2,77,Active,03-03-2023,49,3,234,96.49,48,13,SmartIoT,v1.1,0.29,0.0042,36.66,0.0,0.0,1777,04-08-2023,16:45:27,USA,812.13
D0370,Pollution Sensor,30-10-2021,L0221,Houston,Downtown,-77.445526,126.508409,1521,58,67 dB,21.88,2502,-9.9,51,Under Maintenance,19-03-2023,9,4,234,96.96,49,63,UrbanTech,v1.1,0.13,0.0012,36.86,0.0,221.15,300,30-10-2021,22:24:47,USA,953.5
D0371,Traffic Light,04-05-2024,L0990,San Francisco,Financial District,-30.277141,-31.906074,1069,87,71 dB,48.68,1962,-9.9,96,Inactive,03-03-2023,47,2,234,99.75,39,62,GreenTech,v2.0,0.27,0.0038,18.81,0.0,0.0,758,04-05-2024,06:46:09,USA,582.0
D0372,Smart Meter,28-07-2022,L0231,Chicago,Lincoln Park,40.825576,20.924271,2070,78,80 dB,23.23,1843,5.9,61,Active,03-03-2023,47,7,234,92.95,25,63,SmartIoT,v2.1,0.27,0.0047,29.88,0.0,0.0,1420,28-07-2022,18:56:48,USA,924.99
D0373,Parking Sensor,15-01-2022,L0538,Seattle,Capitol Hill,0.897832,-44.933683,1679,62,67 dB,37.88,1065,-0.4,77,Under Maintenance,16-10-2023,16,10,234,90.14,50,63,DeviceCorp,v2.0,0.14,0.0071,14.17,0.0,218.21,1678,15-01-2022,07:23:46,USA,3573.53
D0374,Pollution Sensor,08-04-2024,L0061,New York,Manhattan,-22.957546,173.186562,1311,68,62 dB,40.42,2704,-1.3,96,Under Maintenance,15-10-2024,5,9,234,94.0,47,63,DeviceCorp,v2.0,0.28,0.0048,15.76,0.0,333.14,768,08-04-2024,10:14:27,USA,820.35
D0375,Pollution Sensor,30-07-2023,L0890,Miami,South Beach,47.705629,-20.628792,1527,50,70 dB,22.45,2002,-3.8,41,Under Maintenance,13-11-2024,2,9,234,95.32,36,63,GreenTech,v1.2,0.44,0.0094,27.25,0.0,379.06,1540,30-07-2023,11:18:58,USA,1935.39
D0376,Pollution Sensor,30-03-2022,L0921,Seattle,Capitol Hill,81.499693,40.603243,1557,78,65 dB,41.7,1424,32.4,26,Inactive,03-03-2023,47,7,234,99.85,33,63,GreenTech,v2.1,0.45,0.0037,20.7,0.0,0.0,300,30-03-2022,09:36:11,USA,4301.94
D0377,Public WiFi,15-04-2024,L0659,Los Angeles,Hollywood,12.338882,138.188132,1236,80,72 dB,7.63,1140,-2.1,43,Active,03-03-2023,31,2,150,93.98,33,63,UrbanTech,v2.0,0.41,0.0034,31.7,267.08,0.0,910,15-04-2024,22:47:38,USA,604.72
D0378,Traffic Light,16-03-2021,L0991,San Francisco,Financial District,84.595828,-148.535796,1299,93,69 dB,20.36,2060,2.8,51,Inactive,03-03-2023,5,6,234,97.84,25,79,DeviceCorp,v2.0,0.45,0.008,41.17,0.0,0.0,1096,16-03-2021,11:53:37,USA,4165.11
D0379,Pollution Sensor,18-10-2023,L0514,Miami,Brickell,-54.559163,98.252352,1929,62,76 dB,29.07,2743,8.0,88,Inactive,03-03-2023,15,6,234,99.02,37,63,GreenTech,v1.0,0.49,0.0014,29.21,0.0,0.0,959,18-10-2023,10:37:15,USA,1768.35
D0380,Smart Meter,10-04-2024,L0120,Seattle,Capitol Hill,14.428988,28.707066,1992,50,80 dB,5.37,2822,24.4,99,Inactive,03-03-2023,42,1,234,94.81,39,63,SmartIoT,v1.1,0.25,0.0034,43.43,0.0,0.0,690,10-04-2024,13:27:45,USA,1031.74
D0381,Smart Meter,04-05-2022,L0260,Houston,Downtown,76.850907,87.125445,1166,99,72 dB,16.18,2489,5.3,82,Under Maintenance,18-02-2023,45,0,234,96.98,41,63,UrbanTech,v2.0,0.47,0.0021,12.86,0.0,485.27,1458,04-05-2022,02:26:31,USA,3635.32
D0382,Smart Meter,08-11-2023,L0938,Miami,South Beach,18.98843,-113.038486,1131,50,71 dB,2.22,2437,28.9,93,Under Maintenance,26-01-2024,3,5,234,92.43,42,63,DeviceCorp,v2.1,0.34,0.0059,16.66,0.0,488.23,822,08-11-2023,12:27:50,USA,3330.24
D0383,Smart Meter,18-03-2023,L0038,Los Angeles,Hollywood,11.501202,-146.341586,1816,69,63 dB,32.65,1311,9.3,77,Inactive,03-03-2023,2,7,234,91.28,29,63,GreenTech,v1.1,0.44,0.0024,32.39,0.0,0.0,1638,18-03-2023,18:02:08,USA,4448.62
D0384,Smart Meter,19-01-2022,L0294,San Francisco,Financial District,66.23234,-21.245982,2078,66,73 dB,49.38,1585,7.8,29,Inactive,03-03-2023,9,9,234,98.23,46,63,GreenTech,v1.2,0.45,0.0082,39.87,0.0,0.0,717,19-01-2022,19:58:28,USA,3807.82
D0385,Pollution Sensor,02-10-2021,L0770,Los Angeles,Downtown,-29.712796,-130.49964,1221,64,65 dB,1.54,2073,-5.6,53,Active,03-03-2023,23,8,234,94.18,31,63,UrbanTech,v2.1,0.15,0.0036,22.69,0.0,0.0,300,02-10-2021,09:26:43,USA,4115.66
D0386,Traffic Light,01-10-2021,L0120,Houston,Midtown,88.10425,-41.310421,1565,53,62 dB,5.13,1170,-4.0,59,Inactive,03-03-2023,2,7,234,91.38,27,50,GreenTech,v1.2,0.22,0.0092,41.79,0.0,0.0,517,01-10-2021,01:34:56,USA,1769.16
D0387,Pollution Sensor,10-10-2024,L0203,Chicago,Lincoln Park,45.859429,29.01885,1580,96,60 dB,47.67,2758,-4.2,99,Active,03-03-2023,41,7,234,96.73,43,63,GreenTech,v1.2,0.49,0.0095,26.89,0.0,0.0,728,10-10-2024,11:03:33,USA,1298.48
D0388,Pollution Sensor,06-11-2021,L0348,Seattle,Pioneer Square,-0.177939,-54.086541,1643,80,67 dB,3.49,1885,3.0,74,Under Maintenance,18-09-2023,42,9,234,93.7,32,63,DeviceCorp,v1.1,0.11,0.0074,25.69,0.0,465.84,396,06-11-2021,02:38:21,USA,3877.77
D0389,Smart Meter,14-10-2022,L0647,Miami,South Beach,-5.632179,-106.485596,1684,83,69 dB,47.4,2434,-4.7,27,Active,03-03-2023,49,8,234,91.2,27,63,UrbanTech,v1.2,0.1,0.0063,39.87,0.0,0.0,1849,14-10-2022,14:05:27,USA,4130.76
D0390,Pollution Sensor,29-05-2021,L0018,Miami,South Beach,0.586662,70.34721,1983,73,73 dB,10.96,1307,35.1,29,Active,03-03-2023,4,6,234,95.64,45,63,DeviceCorp,v1.1,0.34,0.0044,43.35,0.0,0.0,311,29-05-2021,10:13:57,USA,4957.27
D0391,Parking Sensor,21-12-2022,L0249,Chicago,The Loop,-33.788522,158.098487,1192,91,74 dB,48.14,2846,23.7,83,Inactive,03-03-2023,3,8,234,98.52,42,63,UrbanTech,v1.0,0.32,0.0036,11.15,0.0,0.0,300,21-12-2022,06:10:13,USA,2356.78
D0392,Traffic Light,25-12-2021,L0216,San Francisco,Mission District,-10.853624,-127.424388,1783,88,73 dB,32.66,1787,-3.2,24,Active,03-03-2023,17,6,234,90.42,42,36,DeviceCorp,v2.1,0.5,0.0072,13.69,0.0,0.0,1399,25-12-2021,04:24:18,USA,2174.08
D0393,Public WiFi,30-03-2023,L0321,New York,Brooklyn,-87.734817,-71.907645,1186,88,63 dB,19.07,1248,19.5,55,Inactive,03-03-2023,14,3,133,96.73,26,63,UrbanTech,v1.1,0.25,0.0051,16.84,884.05,0.0,2230,30-03-2023,00:01:56,USA,3993.86
D0394,Parking Sensor,13-05-2022,L0713,San Francisco,Mission District,-74.566006,-55.984636,1726,85,69 dB,9.17,2044,0.7,78,Under Maintenance,07-10-2024,3,4,234,92.06,35,63,GreenTech,v1.1,0.15,0.0052,19.09,0.0,381.4,1156,13-05-2022,14:13:52,USA,2033.62
D0395,Smart Meter,23-09-2024,L0466,Miami,South Beach,48.015349,124.865008,1261,68,70 dB,11.28,2146,5.9,79,Under Maintenance,22-06-2024,34,10,234,98.19,35,63,UrbanTech,v1.2,0.3,0.0087,45.73,0.0,100.05,300,23-09-2024,16:27:30,USA,4688.41
D0396,Public WiFi,29-09-2022,L0397,Los Angeles,Hollywood,68.189165,160.593946,895,79,60 dB,22.26,2517,29.8,23,Active,03-03-2023,42,9,27,97.94,28,63,GreenTech,v1.0,0.26,0.0017,27.58,471.48,0.0,361,29-09-2022,21:06:20,USA,4362.86
D0397,Smart Meter,22-04-2023,L0264,Los Angeles,Hollywood,-36.9229,-33.198637,1865,74,68 dB,16.15,2399,-1.7,48,Inactive,03-03-2023,37,3,234,92.21,39,63,GreenTech,v2.1,0.26,0.0037,16.95,0.0,0.0,1547,22-04-2023,03:15:23,USA,2430.47
D0398,Pollution Sensor,31-08-2024,L0392,Seattle,Capitol Hill,1.11853,82.686466,1940,82,77 dB,6.68,2065,-2.4,79,Inactive,03-03-2023,39,6,234,98.17,43,63,SmartIoT,v2.1,0.21,0.0069,31.21,0.0,0.0,1629,31-08-2024,01:37:32,USA,3878.92
D0399,Traffic Light,23-04-2022,L0367,New York,Brooklyn,-77.071647,83.50451,988,85,64 dB,14.19,1304,-7.2,69,Active,03-03-2023,10,0,234,93.82,48,58,GreenTech,v1.1,0.47,0.0041,25.99,0.0,0.0,1021,23-04-2022,00:52:40,USA,3895.44
D0400,Smart Meter,24-10-2021,L0204,Chicago,Lincoln Park,49.97483,158.798522,1996,68,63 dB,28.08,1694,39.4,90,Under Maintenance,28-02-2024,36,6,234,98.27,45,63,UrbanTech,v2.0,0.34,0.0011,13.82,0.0,173.43,351,24-10-2021,13:26:27,USA,964.06
D0401,Parking Sensor,28-04-2022,L0712,Los Angeles,Downtown,-43.903727,-168.405036,1155,57,70 dB,21.79,2182,-7.1,46,Active,03-03-2023,50,2,234,93.44,38,63,DeviceCorp,v1.2,0.25,0.0105,25.99,0.0,0.0,421,28-04-2022,09:04:51,USA,4561.49
D0402,Public WiFi,30-07-2022,L0333,New York,Manhattan,16.119144,-104.367201,1569,66,65 dB,37.22,2502,-8.7,24,Inactive,03-03-2023,0,1,239,93.28,48,63,GreenTech,v1.1,0.35,0.0041,17.66,386.81,0.0,590,30-07-2022,00:32:40,USA,2773.64
D0403,Pollution Sensor,27-12-2022,L0207,Chicago,The Loop,80.396808,-66.35328,1716,103,61 dB,40.26,1452,10.1,23,Inactive,03-03-2023,37,0,234,92.03,50,63,GreenTech,v1.0,0.51,0.002,47.31,0.0,0.0,1688,27-12-2022,09:34:16,USA,4219.06
D0404,Parking Sensor,23-08-2024,L0642,Miami,South Beach,52.944796,-149.16757,1400,97,60 dB,20.93,2059,21.1,90,Inactive,03-03-2023,35,2,234,93.95,38,63,DeviceCorp,v2.1,0.23,0.0022,20.39,0.0,0.0,930,23-08-2024,02:05:28,USA,1940.22
D0405,Parking Sensor,13-12-2023,L0381,Los Angeles,Hollywood,-7.706015,116.323717,1856,50,63 dB,39.33,2102,31.7,81,Under Maintenance,18-06-2023,23,7,234,92.66,43,63,SmartIoT,v1.2,0.19,0.0047,52.88,0.0,297.83,1963,13-12-2023,18:44:23,USA,4529.85
D0406,Parking Sensor,20-08-2021,L0925,Miami,South Beach,-65.549858,-29.309742,1697,104,76 dB,26.91,2032,27.4,84,Inactive,03-03-2023,22,10,234,97.81,38,63,SmartIoT,v2.1,0.27,0.009,31.38,0.0,0.0,1695,20-08-2021,20:13:48,USA,2251.41
D0407,Parking Sensor,18-10-2023,L0240,Seattle,Capitol Hill,32.568528,-81.896127,1244,74,75 dB,19.24,2571,0.3,49,Under Maintenance,07-02-2024,36,5,234,91.24,44,63,SmartIoT,v1.0,0.24,0.007,11.32,0.0,151.54,785,18-10-2023,00:53:51,USA,548.77
D0408,Public WiFi,29-04-2024,L0870,New York,Brooklyn,-54.190051,-131.314667,1349,95,65 dB,38.64,1662,0.8,58,Inactive,03-03-2023,1,1,62,92.12,37,63,GreenTech,v1.0,0.17,0.0071,44.52,139.86,0.0,1952,29-04-2024,17:28:59,USA,4574.22
D0409,Parking Sensor,06-07-2023,L0676,Los Angeles,Hollywood,-77.047597,-64.618615,1446,94,80 dB,18.19,1938,21.5,41,Under Maintenance,08-01-2024,31,6,234,91.19,39,63,UrbanTech,v1.0,0.1,0.0049,16.7,0.0,332.95,1855,06-07-2023,13:01:13,USA,910.79
D0410,Parking Sensor,22-03-2021,L0555,Seattle,Capitol Hill,56.733328,-106.638297,1159,58,68 dB,33.15,1729,24.2,34,Under Maintenance,27-07-2024,13,4,234,94.24,38,63,DeviceCorp,v1.2,0.32,0.0048,44.98,0.0,354.78,446,22-03-2021,20:49:10,USA,1936.91
D0411,Smart Meter,31-10-2021,L0905,Los Angeles,Hollywood,21.881563,57.470564,1098,97,65 dB,42.95,1697,10.4,26,Under Maintenance,12-09-2024,45,2,234,97.11,38,63,DeviceCorp,v2.1,0.53,0.0063,49.73,0.0,343.12,539,31-10-2021,22:03:08,USA,4775.28
D0412,Pollution Sensor,20-09-2022,L0834,New York,Manhattan,4.537958,83.214488,1349,94,66 dB,21.73,1442,20.7,33,Active,03-03-2023,10,5,234,99.03,27,63,SmartIoT,v1.1,0.27,0.0012,51.17,0.0,0.0,1493,20-09-2022,23:48:46,USA,4777.73
D0413,Parking Sensor,03-12-2024,L0359,New York,Manhattan,54.63818,-128.677785,2098,75,60 dB,28.21,2250,1.6,41,Under Maintenance,16-01-2023,48,8,234,97.79,26,63,DeviceCorp,v1.1,0.38,0.0046,38.49,0.0,176.7,1083,03-12-2024,16:37:51,USA,3080.47
D0414,Pollution Sensor,26-12-2023,L0426,San Francisco,Mission District,48.941928,-58.341661,1719,97,74 dB,37.18,1410,38.2,89,Inactive,03-03-2023,12,8,234,93.97,26,63,SmartIoT,v2.0,0.47,0.0078,40.16,0.0,0.0,1259,26-12-2023,14:02:42,USA,3343.27
D0415,Smart Meter,19-02-2022,L0244,San Francisco,Mission District,42.408483,85.978135,1366,81,72 dB,4.65,2035,22.0,88,Active,03-03-2023,13,10,234,90.72,48,63,SmartIoT,v2.1,0.37,0.0099,46.54,0.0,0.0,382,19-02-2022,00:53:49,USA,2518.0
D0416,Parking Sensor,31-01-2022,L0140,Miami,Brickell,6.436136,65.816828,1082,88,68 dB,29.09,2557,-3.5,59,Inactive,03-03-2023,19,4,234,95.53,47,63,DeviceCorp,v1.2,0.14,0.0014,26.06,0.0,0.0,943,31-01-2022,03:41:03,USA,1819.45
D0417,Parking Sensor,21-08-2022,L0879,Los Angeles,Hollywood,86.576095,-122.367031,1668,90,76 dB,30.47,2376,22.0,60,Active,03-03-2023,4,9,234,97.68,41,63,SmartIoT,v2.1,0.43,0.0054,11.9,0.0,0.0,1435,21-08-2022,11:06:03,USA,1978.99
D0418,Parking Sensor,05-01-2021,L0839,San Francisco,Mission District,-77.132503,21.593925,1546,88,65 dB,24.11,2281,10.4,97,Active,03-03-2023,15,0,234,95.11,40,63,UrbanTech,v1.1,0.19,0.0077,14.7,0.0,0.0,1775,05-01-2021,10:05:31,USA,3526.33
D0419,Public WiFi,06-11-2023,L0704,Chicago,The Loop,-17.364185,28.728299,1376,60,64 dB,16.27,1654,19.5,58,Inactive,03-03-2023,39,10,1,90.2,45,63,SmartIoT,v2.1,0.14,0.0045,25.76,711.21,0.0,2211,06-11-2023,04:02:39,USA,3885.69
D0420,Smart Meter,09-02-2024,L0120,Miami,Brickell,60.87976,125.012435,1948,64,63 dB,2.96,2792,7.9,34,Active,03-03-2023,24,6,234,92.36,44,63,GreenTech,v1.2,0.23,0.0044,17.48,0.0,0.0,1619,09-02-2024,17:52:09,USA,4062.11
D0421,Parking Sensor,06-03-2024,L0539,Los Angeles,Hollywood,-39.034135,13.067183,1465,64,71 dB,46.36,1696,28.4,28,Active,03-03-2023,45,7,234,94.82,32,63,UrbanTech,v1.2,0.38,0.006,19.64,0.0,0.0,792,06-03-2024,08:39:28,USA,4053.28
D0422,Traffic Light,03-11-2021,L0885,Houston,Midtown,23.668598,-71.160096,1191,73,75 dB,25.3,2836,32.1,53,Active,03-03-2023,32,8,234,93.47,38,22,DeviceCorp,v2.1,0.18,0.0096,10.51,0.0,0.0,1815,03-11-2021,07:17:07,USA,910.43
D0423,Smart Meter,27-12-2023,L0494,New York,Brooklyn,59.259325,154.419356,1153,62,64 dB,40.14,1387,38.4,65,Inactive,03-03-2023,48,0,234,90.89,48,63,GreenTech,v1.0,0.23,0.0082,22.9,0.0,0.0,1947,27-12-2023,17:26:13,USA,2724.89
